#type,avg,min,1st,5th,10th,90th,95th,99th,QPS,target
read,3369.3,9532.8,80.2,1296.1,1507.9,4274.6,5134.2,37887.5,2623670.1,2640000
read,3460.1,9830.3,142.0,1276.7,1495.4,4396.8,5251.7,37941.1,2632942.0,2650000
read,3612.6,9974.0,60.2,1392.8,1618.3,4561.1,5367.0,38437.1,2642778.9,2660000
read,3712.2,10133.6,106.7,1402.2,1635.2,4694.2,5522.6,38811.9,2652498.7,2670000
read,3708.8,10169.0,72.9,1416.2,1650.1,4657.0,5459.9,38670.5,2662505.0,2680000
read,3771.6,10279.2,60.2,1428.5,1685.6,4648.3,5478.9,38955.3,2672230.7,2690000
read,4051.6,10501.8,49.8,1534.3,1807.3,4942.3,5716.4,39180.5,2681996.2,2700000
read,4163.1,10875.6,129.1,1558.4,1838.2,5023.8,5775.7,39364.2,2691649.3,2710000
read,4216.3,11624.0,106.7,1604.2,1896.6,5028.8,5786.4,39273.2,2700922.7,2720000
read,4460.8,11401.8,66.3,1672.7,2008.8,5182.0,5842.9,39829.7,2710787.9,2730000
read,4725.8,11528.7,97.0,1721.0,2140.1,5284.7,6096.6,40257.1,2719449.6,2740000
read,4850.2,11793.8,117.4,1816.3,2273.0,5295.6,6206.8,40366.0,2728599.8,2750000
read,5001.0,7067.2,66.3,1882.5,2471.9,5365.9,6244.2,40410.8,2738130.2,2760000
read,5053.7,7319.9,106.7,1954.7,2648.9,5379.5,6286.5,40455.2,2748397.8,2770000
read,5250.2,7554.3,106.7,2367.6,3150.5,5497.8,6420.5,40550.5,2756928.2,2780000
read,5130.1,7312.2,106.7,2087.6,2944.6,5425.3,6285.6,40530.3,2766381.7,2790000
read,5065.0,6666.8,106.7,2016.3,2738.7,5392.7,6331.7,40535.0,2775627.5,2800000
read,5125.7,6843.9,88.2,2101.7,2876.7,5421.6,6353.4,40526.9,2786692.5,2810000
read,5139.5,7139.4,54.8,2224.1,3049.8,5459.0,6307.5,40559.8,2795798.7,2820000
read,5141.2,7675.5,117.4,2203.6,3024.2,5417.9,6332.2,40425.4,2804440.0,2830000
read,5192.5,7255.9,80.2,2487.0,3149.8,5440.2,6308.3,40571.7,2815174.7,2840000
read,5158.2,6894.1,97.0,2363.8,3098.4,5372.9,6251.0,40473.8,2823848.7,2850000
read,5182.7,7147.0,106.7,2560.2,3134.4,5461.3,6342.8,40532.4,2834128.1,2860000
read,5147.8,7201.5,72.9,2447.6,3086.3,5411.2,6226.6,40659.5,2843585.5,2870000
read,5210.2,7419.6,80.2,2625.1,3133.0,5437.9,6377.1,40751.7,2853325.2,2880000
read,5110.3,7528.8,72.9,2478.2,3078.1,5363.7,6241.2,40385.3,2862905.9,2890000
read,5204.1,7564.8,106.7,2601.9,3134.6,5409.1,6318.9,40692.6,2872970.0,2900000
read,5122.1,6725.4,80.2,2514.8,3096.9,5359.9,6248.3,40465.9,2882445.1,2910000
read,5164.5,6870.1,66.3,2622.0,3116.6,5383.0,6345.7,40539.7,2893182.6,2920000
read,5154.0,6810.1,60.2,2584.6,3112.3,5341.2,6265.9,40616.0,2900096.5,2930000
read,5085.4,7032.1,66.3,2545.2,3058.4,5343.2,6243.6,40373.8,2912479.9,2940000
read,5122.0,7289.4,106.7,2623.4,3094.5,5310.9,6246.5,40413.2,2922407.4,2950000
read,5103.2,7092.6,88.2,2649.7,3106.4,5308.4,6211.4,40455.5,2932641.8,2960000
read,5117.0,7267.9,97.0,2605.2,3073.3,5330.5,6255.3,40579.5,2941874.5,2970000
read,5118.3,6652.3,54.8,2628.4,3089.4,5290.8,6238.2,40579.1,2951390.7,2980000
read,5072.7,7420.7,88.2,2631.0,3076.6,5284.7,6169.1,40378.7,2959692.2,2990000
read,5066.5,7483.7,117.4,2571.6,3038.3,5301.7,6140.8,40475.7,2970867.9,3000000
